name,time,nature,lat,lng,wind,pres,wind_pct,pres_pct
NICOLE,2016-10-19 00:00:00,ET,55.1,-38,50,968,58.682,90.116
NICOLE,2016-10-19 06:00:00,ET,57,-37,50,969,58.682,89.833
NICOLE,2016-10-19 12:00:00,ET,59,-36.5,50,969,58.682,89.833
AERE,2016-10-04 12:00:00,TS,19.2,130,0,1004,-100,8.39
AERE,2016-10-04 18:00:00,TS,19.2,127.8,0,1002,-100,15.757
AERE,2016-10-05 00:00:00,TS,19,126.5,0,1004,-100,8.39
AERE,2016-10-05 06:00:00,TS,18.9,125.5,0,1004,-100,8.39
AERE,2016-10-05 12:00:00,TS,19.5,123.8,0,1002,-100,15.757
AERE,2016-10-05 18:00:00,TS,20.1,122.1,35,998,0,27.967
AERE,2016-10-06 00:00:00,TS,20.6,120.5,35,998,0,27.967
AERE,2016-10-06 06:00:00,TS,20.7,119,35,998,0,27.967
AERE,2016-10-06 12:00:00,TS,20.6,117.8,40,994,10.928,39.314
AERE,2016-10-06 18:00:00,TS,20.6,117.2,40,994,10.928,39.314
AERE,2016-10-07 00:00:00,TS,20.4,116.4,40,992,10.928,43.677
AERE,2016-10-07 06:00:00,TS,20.7,116,50,985,33.442,55.687
AERE,2016-10-07 12:00:00,TS,21,115.9,55,980,43.392,63.058
AERE,2016-10-07 18:00:00,TS,21.2,115.9,60,975,51.677,69.456
AERE,2016-10-08 00:00:00,TS,21.3,116.1,55,980,43.392,63.058
AERE,2016-10-08 06:00:00,TS,21.3,116.3,50,985,33.442,55.687
AERE,2016-10-08 12:00:00,TS,21.6,116.9,45,990,22.064,48.188
AERE,2016-10-08 18:00:00,TS,21.8,117.2,40,992,10.928,43.677
AERE,2016-10-09 00:00:00,TS,21.6,117.4,40,996,10.928,33.112
AERE,2016-10-09 06:00:00,TS,21.3,117.8,40,996,10.928,33.112
AERE,2016-10-09 12:00:00,TS,21.6,117.9,35,998,0,27.967
AERE,2016-10-09 18:00:00,TS,21.8,117.9,35,998,0,27.967
AERE,2016-10-10 00:00:00,TS,22.1,118,0,1004,-100,8.39
SARIKA,2016-10-13 00:00:00,TS,12.9,129.4,0,1004,-100,8.39
SARIKA,2016-10-13 06:00:00,TS,13.1,128.9,0,1004,-100,8.39
SARIKA,2016-10-13 12:00:00,TS,13.3,128.1,0,1002,-100,15.757
SARIKA,2016-10-13 18:00:00,TS,13.5,127.3,35,998,0,27.967
SARIKA,2016-10-14 00:00:00,TS,13.6,126.7,40,994,10.928,39.314
SARIKA,2016-10-14 06:00:00,TS,13.7,126.3,45,990,22.064,48.188
SARIKA,2016-10-14 12:00:00,TS,13.8,125.9,55,980,43.392,63.058
SARIKA,2016-10-14 18:00:00,TS,14,125.4,55,980,43.392,63.058
SARIKA,2016-10-15 00:00:00,TS,14.3,124.6,65,970,59.318,74.253
SARIKA,2016-10-15 06:00:00,TS,14.7,123.9,80,955,79.072,85.158
SARIKA,2016-10-15 12:00:00,TS,15.1,123,85,950,84.969,87.899
SARIKA,2016-10-15 18:00:00,TS,15.8,121.8,95,935,93.258,94.489
SARIKA,2016-10-16 00:00:00,TS,16.2,119.8,75,965,72.95,78.285
SARIKA,2016-10-16 06:00:00,TS,16.6,118.4,70,965,65.626,78.285
SARIKA,2016-10-16 12:00:00,TS,16.8,117.2,65,970,59.318,74.253
SARIKA,2016-10-16 18:00:00,TS,16.8,115.5,65,970,59.318,74.253
SARIKA,2016-10-17 00:00:00,TS,17,114.3,60,970,51.677,74.253
SARIKA,2016-10-17 06:00:00,TS,17.4,113.1,60,970,51.677,74.253
SARIKA,2016-10-17 12:00:00,TS,17.6,112.3,60,970,51.677,74.253
SARIKA,2016-10-17 18:00:00,TS,18,111.5,60,970,51.677,74.253
SARIKA,2016-10-18 00:00:00,TS,18.6,110.7,60,970,51.677,74.253
SARIKA,2016-10-18 06:00:00,TS,19.1,110,55,975,43.392,69.456
SARIKA,2016-10-18 12:00:00,TS,19.7,109.3,45,985,22.064,55.687
SARIKA,2016-10-18 18:00:00,TS,20.3,108.8,40,990,10.928,48.188
SARIKA,2016-10-19 00:00:00,TS,21,108.4,35,994,0,39.314
SARIKA,2016-10-19 06:00:00,TS,21.7,108.1,0,996,-100,33.112
SARIKA,2016-10-19 12:00:00,TS,22,108,0,1000,-100,21.041
SARIKA,2016-10-19 18:00:00,TS,22.4,108,0,1004,-100,8.39
HAIMA,2016-10-14 12:00:00,TS,7.4,144.5,0,1004,-100,8.39
HAIMA,2016-10-14 18:00:00,TS,8.2,143.6,0,1004,-100,8.39
HAIMA,2016-10-15 00:00:00,TS,8.8,142.9,35,1000,0,21.041
HAIMA,2016-10-15 06:00:00,TS,9.1,142.1,40,996,10.928,33.112
HAIMA,2016-10-15 12:00:00,TS,9.5,140.7,45,992,22.064,43.677
HAIMA,2016-10-15 18:00:00,TS,9.7,140,50,985,33.442,55.687
HAIMA,2016-10-16 00:00:00,TS,9.9,139.6,55,980,43.392,63.058
HAIMA,2016-10-16 06:00:00,TS,10.4,139.1,65,975,59.318,69.456
HAIMA,2016-10-16 12:00:00,TS,11.3,138.7,70,970,65.626,74.253
HAIMA,2016-10-16 18:00:00,TS,12.3,137.8,80,960,79.072,81.843
HAIMA,2016-10-17 00:00:00,TS,12.9,136.7,85,955,84.969,85.158
HAIMA,2016-10-17 06:00:00,TS,13.4,135.5,90,950,89.463,87.899
HAIMA,2016-10-17 12:00:00,TS,13.8,134.5,95,945,93.258,90.495
HAIMA,2016-10-17 18:00:00,TS,14.4,133.3,100,925,95.689,96.982
HAIMA,2016-10-18 00:00:00,TS,14.9,132.1,100,925,95.689,96.982
HAIMA,2016-10-18 06:00:00,TS,15.4,130.7,105,915,97.969,98.663
HAIMA,2016-10-18 12:00:00,TS,15.6,129.1,110,910,98.664,99.097
HAIMA,2016-10-18 18:00:00,TS,16,127.5,115,900,99.576,99.657
HAIMA,2016-10-19 00:00:00,TS,16.1,126,115,900,99.576,99.657
HAIMA,2016-10-19 06:00:00,TS,16.7,124.7,115,900,99.576,99.657
HAIMA,2016-10-19 12:00:00,TS,17.3,123.1,100,915,95.689,98.663
HAIMA,2016-10-19 18:00:00,TS,17.7,121.5,90,940,89.463,92.587
HAIMA,2016-10-20 00:00:00,TS,18.4,120.1,80,945,79.072,90.495
HAIMA,2016-10-20 06:00:00,TS,19,118.8,75,950,72.95,87.899
HAIMA,2016-10-20 12:00:00,TS,19.8,117.4,70,960,65.626,81.843
HAIMA,2016-10-20 18:00:00,TS,20.6,116.6,70,960,65.626,81.843
HAIMA,2016-10-21 00:00:00,TS,22.1,115.6,60,970,51.677,74.253
HAIMA,2016-10-21 06:00:00,TS,23.2,115.1,45,980,22.064,63.058
HAIMA,2016-10-21 12:00:00,TS,24.3,114.7,35,992,0,43.677
HAIMA,2016-10-21 18:00:00,TS,25.9,115.5,0,998,-100,27.967
HAIMA,2016-10-22 00:00:00,ET,27.4,116.4,0,1004,-100,8.39
HAIMA,2016-10-22 06:00:00,ET,28.9,119.4,0,1004,-100,8.39
HAIMA,2016-10-22 12:00:00,ET,30.2,121.4,0,1004,-100,8.39
HAIMA,2016-10-22 18:00:00,ET,30.5,123.1,0,1004,-100,8.39
HAIMA,2016-10-23 00:00:00,ET,29.9,126.1,0,1002,-100,15.757
HAIMA,2016-10-23 06:00:00,ET,29.4,129.3,0,1002,-100,15.757
HAIMA,2016-10-23 12:00:00,ET,29.4,133.5,0,1002,-100,15.757
HAIMA,2016-10-23 18:00:00,ET,29.5,136.6,0,1000,-100,21.041
HAIMA,2016-10-24 00:00:00,ET,29.2,140.2,0,1002,-100,15.757
HAIMA,2016-10-24 06:00:00,ET,28.9,142.5,0,1002,-100,15.757
HAIMA,2016-10-24 12:00:00,ET,28.7,145.2,0,1006,-100,4.459
HAIMA,2016-10-24 18:00:00,ET,28.3,147.1,0,1008,-100,1.521
HAIMA,2016-10-25 00:00:00,ET,27.5,146,0,1012,-100,0.265
HAIMA,2016-10-25 06:00:00,ET,26.7,144.9,0,1010,-100,0.858
HAIMA,2016-10-25 12:00:00,ET,26.9,144.7,0,1012,-100,0.265
HAIMA,2016-10-25 18:00:00,ET,27.1,144.4,0,1012,-100,0.265
HAIMA,2016-10-26 00:00:00,ET,27.3,145,0,1014,-100,0.114
HAIMA,2016-10-26 06:00:00,ET,27.8,145.4,0,1012,-100,0.265
KYANT,2016-10-21 00:00:00,NR,13.5,88.5,25,1003,2.297,12.662
KYANT,2016-10-21 03:00:00,NR,13.6,88.8,25,1003,2.297,12.662
KYANT,2016-10-21 06:00:00,NR,13.7,89.3,25,1003,2.297,12.662
KYANT,2016-10-21 12:00:00,NR,13.9,89.8,25,1003,2.297,12.662
KYANT,2016-10-21 18:00:00,NR,13.9,89.9,25,1003,2.297,12.662
KYANT,2016-10-22 00:00:00,NR,13.9,90,25,1002,2.297,13.912
KYANT,2016-10-22 03:00:00,NR,14,90.5,25,1002,2.297,13.912
KYANT,2016-10-22 06:00:00,NR,14.5,91.3,25,1002,2.297,13.912
KYANT,2016-10-22 12:00:00,NR,14.9,92,25,1002,2.297,13.912
KYANT,2016-10-22 18:00:00,NR,15.2,92.5,25,1002,2.297,13.912
KYANT,2016-10-23 00:00:00,NR,15.5,93,25,1002,2.297,13.912
KYANT,2016-10-23 03:00:00,NR,15.5,93,30,1000,19.647,25.204
KYANT,2016-10-23 06:00:00,NR,15.5,93,30,1000,19.647,25.204
KYANT,2016-10-23 12:00:00,NR,15.7,93.1,30,1000,19.647,25.204
KYANT,2016-10-23 18:00:00,NR,16,93.2,30,1000,19.647,25.204
KYANT,2016-10-24 00:00:00,NR,16.4,93.2,30,1000,19.647,25.204
KYANT,2016-10-24 03:00:00,NR,16.4,93.2,30,1000,19.647,25.204
KYANT,2016-10-24 06:00:00,NR,16.5,93.1,30,1000,19.647,25.204
KYANT,2016-10-24 12:00:00,NR,16.7,92.7,30,1000,19.647,25.204
KYANT,2016-10-24 18:00:00,NR,16.8,92.3,30,1000,19.647,25.204
KYANT,2016-10-25 00:00:00,NR,16.9,91.7,30,1000,19.647,25.204
KYANT,2016-10-25 03:00:00,NR,17,91.2,35,998,36.855,36.641
KYANT,2016-10-25 06:00:00,NR,17,90.9,35,998,36.855,36.641
KYANT,2016-10-25 09:00:00,NR,16.8,90.6,35,998,36.855,36.641
KYANT,2016-10-25 12:00:00,NR,16.9,90.5,35,998,36.855,36.641
KYANT,2016-10-25 15:00:00,NR,16.7,90.2,35,998,36.855,36.641
KYANT,2016-10-25 18:00:00,NR,16.7,89.8,35,998,36.855,36.641
KYANT,2016-10-25 21:00:00,NR,16.5,89.6,35,997,36.855,47.549
KYANT,2016-10-26 00:00:00,NR,16.6,89,40,996,53.958,48.006
KYANT,2016-10-26 03:00:00,NR,16.6,88.5,40,996,53.958,48.006
KYANT,2016-10-26 06:00:00,NR,16.5,88,40,996,53.958,48.006
KYANT,2016-10-26 09:00:00,NR,16.4,87.5,40,996,53.958,48.006
KYANT,2016-10-26 12:00:00,NR,16.3,87,40,996,53.958,48.006
KYANT,2016-10-26 15:00:00,NR,16.2,86.6,40,997,53.958,47.549
KYANT,2016-10-26 18:00:00,NR,16.1,86.4,35,998,36.855,36.641
KYANT,2016-10-26 21:00:00,NR,15.9,85.9,30,1000,19.647,25.204
KYANT,2016-10-27 00:00:00,NR,15.7,85.5,30,1002,19.647,13.912
KYANT,2016-10-27 03:00:00,NR,15.6,85,30,1002,19.647,13.912
KYANT,2016-10-27 06:00:00,NR,15.6,84.5,30,1003,19.647,12.662
KYANT,2016-10-27 12:00:00,NR,15.5,83.5,30,1004,19.647,4.757
KYANT,2016-10-27 18:00:00,NR,15.4,83,25,1004,2.297,4.757
SEYMOUR,2016-10-22 06:00:00,DS,11.4,-98.4,25,1007,5.031,21.551
SEYMOUR,2016-10-22 12:00:00,DS,11.7,-99.5,25,1007,5.031,21.551
SEYMOUR,2016-10-22 18:00:00,DS,12,-100.6,25,1007,5.031,21.551
SEYMOUR,2016-10-23 00:00:00,DS,12.3,-101.7,25,1007,5.031,21.551
SEYMOUR,2016-10-23 06:00:00,TS,12.7,-102.9,30,1007,17.645,21.551
SEYMOUR,2016-10-23 12:00:00,TS,13.2,-104.1,35,1005,32.623,32.311
SEYMOUR,2016-10-23 18:00:00,TS,13.7,-105.3,40,1003,42.727,42.121
SEYMOUR,2016-10-24 00:00:00,TS,14.2,-106.5,50,1000,58.682,51.359
SEYMOUR,2016-10-24 06:00:00,TS,14.6,-107.8,60,995,69.835,63.38
SEYMOUR,2016-10-24 12:00:00,TS,14.9,-109.1,70,989,78.944,73.154
SEYMOUR,2016-10-24 18:00:00,TS,15.2,-110.5,80,984,85.15,78.971
SEYMOUR,2016-10-25 00:00:00,TS,15.3,-111.9,85,980,87.386,82.079
SEYMOUR,2016-10-25 06:00:00,TS,15.4,-113.2,95,974,91.67,86.745
SEYMOUR,2016-10-25 12:00:00,TS,15.5,-114.5,105,964,94.649,91.813
SEYMOUR,2016-10-25 18:00:00,TS,15.6,-115.8,115,956,96.564,94.476
SEYMOUR,2016-10-26 00:00:00,TS,15.9,-117.1,130,942,99.04,97.777
SEYMOUR,2016-10-26 06:00:00,TS,16.2,-118.4,130,940,99.04,98.106
SEYMOUR,2016-10-26 12:00:00,TS,16.6,-119.7,125,945,98.469,97.271
SEYMOUR,2016-10-26 18:00:00,TS,17.1,-120.7,110,957,95.559,94.259
SEYMOUR,2016-10-27 00:00:00,TS,18,-121.4,95,969,91.67,89.833
SEYMOUR,2016-10-27 06:00:00,TS,19,-122,80,979,85.15,83.38
SEYMOUR,2016-10-27 12:00:00,TS,19.8,-122.6,65,989,74.042,73.154
SEYMOUR,2016-10-27 18:00:00,TS,20.9,-123,55,995,64.412,63.38
SEYMOUR,2016-10-28 00:00:00,TS,21.6,-123.1,40,1001,42.727,49.193
SEYMOUR,2016-10-28 06:00:00,DS,22.1,-122.9,35,1004,32.623,38.284
SEYMOUR,2016-10-28 12:00:00,DS,22.5,-122.5,30,1006,17.645,26.919
SEYMOUR,2016-10-28 18:00:00,DS,22.8,-122.1,25,1007,5.031,21.551
SEYMOUR,2016-10-29 00:00:00,DS,23,-121.7,20,1008,0.874,15.951
SEYMOUR,2016-10-29 06:00:00,DS,23.4,-121.5,20,1009,0.874,9.984
SEYMOUR,2016-10-29 12:00:00,DS,23.8,-121.5,15,1010,0.189,5.681
SEYMOUR,2016-10-29 18:00:00,DS,24.2,-121.4,15,1011,0.189,3.78
SEYMOUR,2016-10-30 00:00:00,DS,24.6,-121.3,15,1012,0.189,2.14
SEYMOUR,2016-10-30 06:00:00,DS,25,-121.2,15,1012,0.189,2.14
MEARI,2016-10-30 18:00:00,TS,10.1,146.9,0,1004,-100,8.39
MEARI,2016-10-31 00:00:00,TS,10.5,146.2,0,1004,-100,8.39
MEARI,2016-10-31 06:00:00,TS,10.5,145.2,0,1002,-100,15.757
MEARI,2016-10-31 12:00:00,TS,10.3,144.1,0,1002,-100,15.757
MEARI,2016-10-31 18:00:00,TS,10.3,143.5,0,1002,-100,15.757
MEARI,2016-11-01 00:00:00,TS,10.5,142.5,0,1002,-100,15.757
MEARI,2016-11-01 06:00:00,TS,10.9,141.6,0,1000,-100,21.041
MEARI,2016-11-01 12:00:00,TS,11.7,139.9,0,1000,-100,21.041
MEARI,2016-11-01 18:00:00,TS,11.8,138.7,0,1000,-100,21.041
MEARI,2016-11-02 00:00:00,TS,12.3,138.1,0,1000,-100,21.041
MEARI,2016-11-02 06:00:00,TS,12.6,137.8,0,1000,-100,21.041
MEARI,2016-11-02 12:00:00,TS,12.9,137.6,0,1000,-100,21.041
MEARI,2016-11-02 18:00:00,TS,13.1,137.4,0,998,-100,27.967
MEARI,2016-11-03 00:00:00,TS,13.3,137.3,35,996,0,33.112
MEARI,2016-11-03 06:00:00,TS,13.7,137.3,35,996,0,33.112
MEARI,2016-11-03 12:00:00,TS,14,137.4,35,996,0,33.112
MEARI,2016-11-03 18:00:00,TS,14.3,137.9,40,992,10.928,43.677
MEARI,2016-11-04 00:00:00,TS,15,138.8,45,990,22.064,48.188
MEARI,2016-11-04 06:00:00,TS,15.6,139.1,55,985,43.392,55.687
MEARI,2016-11-04 12:00:00,TS,16.2,139.3,55,985,43.392,55.687
MEARI,2016-11-04 18:00:00,TS,16.8,139.4,60,975,51.677,69.456
MEARI,2016-11-05 00:00:00,TS,17.2,139.9,65,970,59.318,74.253
MEARI,2016-11-05 06:00:00,TS,17.5,140.3,70,965,65.626,78.285
MEARI,2016-11-05 12:00:00,TS,18.3,140.7,75,960,72.95,81.843
MEARI,2016-11-05 18:00:00,TS,18.6,141.8,75,960,72.95,81.843
MEARI,2016-11-06 00:00:00,TS,19.5,142.5,75,960,72.95,81.843
MEARI,2016-11-06 06:00:00,TS,20.7,143.6,75,960,72.95,81.843
MEARI,2016-11-06 12:00:00,TS,22.2,144.8,75,960,72.95,81.843
MEARI,2016-11-06 18:00:00,TS,24.3,146.1,70,965,65.626,78.285
MEARI,2016-11-07 00:00:00,TS,27.3,147,65,970,59.318,74.253
MEARI,2016-11-07 06:00:00,ET,28.3,147.5,0,976,-100,69.154
MEARI,2016-11-07 12:00:00,ET,28.8,148,0,980,-100,63.058
MEARI,2016-11-07 18:00:00,ET,29.2,149.1,0,984,-100,62.283
MEARI,2016-11-08 00:00:00,ET,30.6,150.5,0,988,-100,54.58
MEARI,2016-11-08 06:00:00,ET,31.9,152.2,0,992,-100,43.677
MEARI,2016-11-08 12:00:00,ET,33.3,154.6,0,996,-100,33.112
MEARI,2016-11-08 18:00:00,ET,34.9,157.1,0,998,-100,27.967
MEARI,2016-11-09 00:00:00,ET,36.5,161,0,1000,-100,21.041
MEARI,2016-11-09 06:00:00,ET,37.7,163,0,1002,-100,15.757
MEARI,2016-11-09 12:00:00,ET,38.4,164,0,1002,-100,15.757
MEARI,2016-11-09 18:00:00,ET,39,165.5,0,1004,-100,8.39
NOT NAMED,2016-11-02 18:00:00,NR,12.7,88,25,1004,2.297,4.757
NOT NAMED,2016-11-03 00:00:00,NR,13,87,25,1004,2.297,4.757
NOT NAMED,2016-11-03 03:00:00,NR,13.4,86.5,25,1004,2.297,4.757
NOT NAMED,2016-11-03 06:00:00,NR,13.7,86,25,1004,2.297,4.757
NOT NAMED,2016-11-03 12:00:00,NR,14.2,85.5,25,1004,2.297,4.757
NOT NAMED,2016-11-03 18:00:00,NR,14.6,85,25,1004,2.297,4.757
NOT NAMED,2016-11-04 00:00:00,NR,15.5,84.8,25,1002,2.297,13.912
NOT NAMED,2016-11-04 03:00:00,NR,16,84.7,25,1002,2.297,13.912
NOT NAMED,2016-11-04 06:00:00,NR,16,84.7,25,1000,2.297,25.204
NOT NAMED,2016-11-04 12:00:00,NR,16.3,84.7,25,1000,2.297,25.204
NOT NAMED,2016-11-04 18:00:00,NR,16.9,85,25,1000,2.297,25.204
NOT NAMED,2016-11-05 00:00:00,NR,17.7,86,25,1000,2.297,25.204
NOT NAMED,2016-11-05 03:00:00,NR,18.3,87,25,1000,2.297,25.204
NOT NAMED,2016-11-05 06:00:00,NR,18.5,87,25,1000,2.297,25.204
NOT NAMED,2016-11-05 12:00:00,NR,19,88.7,25,1000,2.297,25.204
NOT NAMED,2016-11-05 18:00:00,NR,19.5,89.5,25,1000,2.297,25.204
NOT NAMED,2016-11-06 00:00:00,NR,20.5,91,25,1000,2.297,25.204
NOT NAMED,2016-11-06 03:00:00,NR,21,91.5,25,1000,2.297,25.204
NOT NAMED,2016-11-06 06:00:00,NR,21.5,91.8,25,1002,2.297,13.912
NOT NAMED,2016-11-06 09:00:00,NR,21.6,91.9,25,1003,2.297,12.662
MA-ON,2016-11-08 18:00:00,TS,12.8,161.4,0,1008,-100,1.521
MA-ON,2016-11-09 00:00:00,TS,13.4,160.4,0,1006,-100,4.459
MA-ON,2016-11-09 06:00:00,TS,14.6,159.7,0,1006,-100,4.459
MA-ON,2016-11-09 12:00:00,TS,15.8,158.5,0,1006,-100,4.459
MA-ON,2016-11-09 18:00:00,TS,16.3,157.7,0,1002,-100,15.757
MA-ON,2016-11-10 00:00:00,TS,16.9,156.9,35,1002,0,15.757
MA-ON,2016-11-10 06:00:00,TS,17.3,155.9,35,1002,0,15.757
MA-ON,2016-11-10 12:00:00,TS,17.5,154.5,35,1002,0,15.757
MA-ON,2016-11-10 18:00:00,TS,17.9,153.5,35,1002,0,15.757
MA-ON,2016-11-11 00:00:00,TS,18.3,152.3,35,1002,0,15.757
MA-ON,2016-11-11 06:00:00,TS,19.1,150.9,35,1002,0,15.757
MA-ON,2016-11-11 12:00:00,TS,19.9,148.1,35,1004,0,8.39
MA-ON,2016-11-11 18:00:00,TS,20.7,146.8,35,1004,0,8.39
MA-ON,2016-11-12 00:00:00,TS,20.8,145.5,0,1006,-100,4.459
MA-ON,2016-11-12 06:00:00,TS,21.6,144.7,0,1008,-100,1.521
MA-ON,2016-11-12 12:00:00,TS,21.4,143.4,0,1012,-100,0.265
MA-ON,2016-11-12 18:00:00,TS,21.4,142.4,0,1010,-100,0.858
MA-ON,2016-11-13 00:00:00,TS,21.3,141.4,0,1014,-100,0.114
TINA,2016-11-13 06:00:00,TS,17.5,-107.3,35,1005,32.623,32.311
TINA,2016-11-13 12:00:00,TS,17.7,-107.2,35,1004,32.623,38.284
TINA,2016-11-13 18:00:00,TS,17.9,-107.2,35,1005,32.623,32.311
TINA,2016-11-14 00:00:00,TS,18.3,-107.2,35,1005,32.623,32.311
TINA,2016-11-14 06:00:00,TS,18.6,-107.7,30,1006,17.645,26.919
TINA,2016-11-14 12:00:00,DS,18.8,-108.3,30,1007,17.645,21.551
TINA,2016-11-14 18:00:00,DS,18.9,-108.8,30,1008,17.645,15.951
TINA,2016-11-15 00:00:00,DS,19,-109.4,25,1009,5.031,9.984
TINA,2016-11-15 06:00:00,DS,19,-110,25,1009,5.031,9.984
TINA,2016-11-15 12:00:00,DS,19,-110.5,25,1009,5.031,9.984
TINA,2016-11-15 18:00:00,DS,19,-111,25,1009,5.031,9.984
TINA,2016-11-16 00:00:00,DS,19,-111.5,20,1010,0.874,5.681
TINA,2016-11-16 06:00:00,DS,18.9,-112,20,1011,0.874,3.78
TINA,2016-11-16 12:00:00,DS,18.9,-112.5,20,1011,0.874,3.78
TINA,2016-11-16 18:00:00,DS,18.9,-112.8,20,1012,0.874,2.14
TINA,2016-11-17 00:00:00,DS,18.8,-112.9,20,1013,0.874,1.348
TINA,2016-11-17 06:00:00,DS,18.8,-113,20,1013,0.874,1.348
TINA,2016-11-17 12:00:00,DS,18.9,-113.1,20,1013,0.874,1.348
TINA,2016-11-17 18:00:00,DS,18.9,-113.4,15,1014,0.189,0.775
TINA,2016-11-18 00:00:00,DS,18.9,-113.7,15,1014,0.189,0.775
TINA,2016-11-18 06:00:00,DS,18.9,-114.2,15,1014,0.189,0.775
TINA,2016-11-18 12:00:00,DS,19.1,-114.7,15,1014,0.189,0.775
OTTO,2016-11-17 18:00:00,DS,12.5,-80.7,20,1006,0.874,26.919
OTTO,2016-11-18 00:00:00,DS,12.3,-81.3,20,1005,0.874,32.311
OTTO,2016-11-18 06:00:00,DS,11.8,-81.7,20,1005,0.874,32.311
OTTO,2016-11-18 12:00:00,DS,11.4,-82,20,1005,0.874,32.311
OTTO,2016-11-18 18:00:00,DS,11.2,-82,20,1005,0.874,32.311
OTTO,2016-11-19 00:00:00,DS,11.1,-82,25,1005,5.031,32.311
OTTO,2016-11-19 06:00:00,DS,11,-81.8,25,1005,5.031,32.311
OTTO,2016-11-19 12:00:00,DS,10.9,-81.5,25,1005,5.031,32.311
OTTO,2016-11-19 18:00:00,DS,10.8,-81.2,25,1005,5.031,32.311
OTTO,2016-11-20 00:00:00,DS,10.7,-80.8,25,1005,5.031,32.311
OTTO,2016-11-20 06:00:00,DS,10.7,-80.4,25,1005,5.031,32.311
OTTO,2016-11-20 12:00:00,DS,10.9,-80,25,1004,5.031,38.284
OTTO,2016-11-20 18:00:00,TS,11.1,-79.7,30,1002,17.645,45.642
OTTO,2016-11-21 00:00:00,TS,11.3,-79.4,30,1002,17.645,45.642
OTTO,2016-11-21 06:00:00,TS,11.3,-79.3,35,1002,32.623,45.642
OTTO,2016-11-21 12:00:00,TS,11.3,-79.2,40,1001,42.727,49.193
OTTO,2016-11-21 18:00:00,TS,11.1,-79.1,45,1000,50.436,51.359
OTTO,2016-11-22 00:00:00,TS,10.8,-79.1,50,998,58.682,57.789
OTTO,2016-11-22 06:00:00,TS,10.6,-79.1,55,992,64.412,69.087
OTTO,2016-11-22 12:00:00,TS,10.4,-79.2,60,986,69.835,77.087
OTTO,2016-11-22 18:00:00,TS,10.5,-79.4,60,986,69.835,77.087
OTTO,2016-11-23 00:00:00,TS,10.6,-79.6,60,987,69.835,75.141
OTTO,2016-11-23 06:00:00,TS,10.8,-80,60,991,69.835,70.415
OTTO,2016-11-23 12:00:00,TS,11,-80.4,60,994,69.835,65.466
OTTO,2016-11-23 18:00:00,TS,11.2,-81.1,65,990,74.042,71.294
OTTO,2016-11-24 00:00:00,TS,11.2,-81.8,80,980,85.15,82.079
OTTO,2016-11-24 06:00:00,TS,11.1,-82.4,90,978,89.126,84.226
OTTO,2016-11-24 12:00:00,TS,11,-83,100,975,92.94,85.94
OTTO,2016-11-24 17:30:00,TS,11,-83.8,100,975,92.94,85.94
OTTO,2016-11-24 18:00:00,TS,11,-83.9,95,978,91.67,84.226
OTTO,2016-11-25 00:00:00,TS,10.9,-84.9,65,992,74.042,69.087
OTTO,2016-11-25 03:30:00,TS,10.7,-85.6,60,993,69.835,67.996
OTTO,2016-11-25 06:00:00,TS,10.6,-86.2,60,994,69.835,65.466
OTTO,2016-11-25 12:00:00,TS,10.3,-87.5,55,995,64.412,63.38
OTTO,2016-11-25 18:00:00,TS,10,-88.8,50,997,58.682,59.766
OTTO,2016-11-26 00:00:00,TS,9.7,-90.2,45,1000,50.436,51.359
OTTO,2016-11-26 06:00:00,TS,9.4,-91.7,40,1003,42.727,42.121
OTTO,2016-11-26 12:00:00,TS,9.1,-93.3,30,1005,17.645,32.311
TOKAGE,2016-11-24 00:00:00,TS,9.7,126.8,0,1006,-100,4.459
TOKAGE,2016-11-24 06:00:00,TS,10.4,125.5,0,1004,-100,8.39
TOKAGE,2016-11-24 12:00:00,TS,10.8,124.3,0,1002,-100,15.757
TOKAGE,2016-11-24 18:00:00,TS,11,123.2,0,1000,-100,21.041
TOKAGE,2016-11-25 00:00:00,TS,11.4,122.5,0,1000,-100,21.041
TOKAGE,2016-11-25 06:00:00,TS,11.5,121.3,0,1000,-100,21.041
TOKAGE,2016-11-25 12:00:00,TS,11.7,120.7,35,998,0,27.967
TOKAGE,2016-11-25 18:00:00,TS,12.6,119.9,45,994,22.064,39.314
TOKAGE,2016-11-26 00:00:00,TS,13.2,118.7,50,992,33.442,43.677
TOKAGE,2016-11-26 06:00:00,TS,13.8,117.7,45,994,22.064,39.314
TOKAGE,2016-11-26 12:00:00,TS,14.3,117.4,45,994,22.064,39.314
TOKAGE,2016-11-26 18:00:00,TS,14.8,117.3,45,994,22.064,39.314
TOKAGE,2016-11-27 00:00:00,TS,15.7,117.6,45,994,22.064,39.314
TOKAGE,2016-11-27 06:00:00,TS,16.4,118,45,994,22.064,39.314
TOKAGE,2016-11-27 12:00:00,TS,16.8,118.2,45,994,22.064,39.314
TOKAGE,2016-11-27 18:00:00,TS,17,118.5,35,1000,0,21.041
TOKAGE,2016-11-28 00:00:00,TS,17.1,118.7,0,1006,-100,4.459
NADA,2016-11-29 12:00:00,NR,6.5,87.5,25,1004,2.297,4.757
NADA,2016-11-29 18:00:00,NR,7.2,86.7,25,1003,2.297,12.662
NADA,2016-11-30 00:00:00,NR,7.8,85.7,30,1002,19.647,13.912
